X,Y,Z,Time,Distance,Stability,X_ref,Y_ref,Z_ref
-12.965967031250237,-11.695015485411169,-12.202380805121503,353.1,0.28557444445443003,T1,-2.7743487489185594,-4.625259212374228,11.486711027874202
-12.895899424616488,-11.663004431048455,-12.283113098647819,353.11,0.3646765136594551,T1,-2.869258915899682,-4.100872709849891,11.752055791803432
-12.823428278031688,-11.637498904551338,-12.367273752454455,353.12,0.42754667155799936,T1,-2.9129007664400364,-3.3899090240108483,12.12800914154249
-12.74898290764215,-11.61873108001081,-12.454553306842543,353.13,0.5161116245653076,T1,-2.783659820531958,-2.8709286232299824,12.430320126925135
-12.673022273551956,-11.606868118439598,-12.544658232482721,353.14,0.6203778680656632,T1,-2.4462531174821875,-2.6182999732022334,12.639215311451455
-12.59602758008378,-11.602010244513012,-12.637320657775376,353.15,0.7332685712117865,T1,-2.110320126385388,-2.6114578179639083,12.738228860949231
-12.5184958614101,-11.604191422067908,-12.732309735660651,353.16,0.6142600314113129,T1,-1.4844393838709622,-2.827967553799974,12.862995695376231
-12.440934791707129,-11.6133825382426,-12.829444044411632,353.17,0.4986970728544101,T1,-0.8005993652090012,-3.261954616828331,12.993357560572514
-12.363858765827736,-11.629496735692774,-12.928604172271736,353.18,0.39189740777169646,T1,-0.17500817352022208,-3.827218261839876,13.128452326575559
-12.287786112775715,-11.652396322306057,-13.029744461932227,353.19,0.3058870608463207,T1,0.15505851720233577,-4.230769779624447,13.202236746657041
-12.213237148816384,-11.681900567147856,-13.13290282160488,353.2,0.20299389771920742,T1,0.456439919749636,-4.816033941513265,13.255322278238323
-12.140732664764162,-11.717793669057661,-13.238207572249541,353.21,0.11656565024890621,T1,0.48497046199456006,-5.331153400813517,13.226795830278688
-12.070792383239144,-11.75983225413906,-13.345880510240963,353.22,0.16028502215182247,T1,0.35156490374454924,-5.625472511432503,13.176414392696564
-12.003932921852412,-11.807751903608244,-13.456235716643123,353.23,0.2823073341472277,T1,-0.04357280288917949,-5.995466956017977,13.099393915416126
-11.940664857596332,-11.861272410970177,-13.569674104583582,353.24,0.4220321147694983,T1,-0.6009457268207095,-6.281481403722244,13.072681170454878
-11.881488601194315,-11.920101691192391,-13.686674196381327,353.25,0.5691118854653529,T1,-1.2202649017037102,-6.4624787544660895,13.118472348761276
-11.826888947685429,-11.98393848813197,-13.807780077106772,353.26,0.700601695776613,T1,-1.6145387337998494,-6.500153628245752,13.178973054409537
-11.777328356257488,-12.05247422546027,-13.933587811862825,353.27,0.7550187805452108,T1,-2.1025222305609277,-6.383916413687387,13.284108962079202
-11.733239209275453,-12.125394499688905,-14.064731799664159,353.28,0.6950458272178026,T1,-2.393921067295835,-6.012516252984703,13.381543718359945
-11.695015485411169,-12.202380805121503,-14.201872551368332,353.29,0.6774427371971585,T1,-2.440068122411354,-5.367280893502769,13.472341862470687
-11.663004431048455,-12.283113098647819,-14.345687225527714,353.3,0.7100085779816689,T1,-2.328339948367512,-4.798424129358119,13.538842091034113
-11.637498904551338,-12.367273752454455,-14.496863950870354,353.31,0.7913960603831486,T1,-1.96138435248113,-3.792377769931785,13.654918637123371
-11.61873108001081,-12.454553306842543,-14.656100533985576,353.32,0.9020675977045205,T1,-1.3952545224963768,-2.708793666078842,13.770544416872827
-11.606868118439598,-12.544658232482721,-14.824107629689168,353.33,0.9731004731806708,T1,-0.9371394803520766,-2.0176820295277107,13.821097954048385
-11.602010244513012,-12.637320657775376,-15.001615878919154,353.34,0.9269819941588692,T1,-0.17716500667396876,-1.1491695310948835,13.80847057745807
-11.604191422067908,-12.732309735660651,-15.18938593869129,353.35,0.9116180854356923,T1,0.6194509823800227,-0.6110937885135189,13.649814878392926
-11.6133825382426,-12.829444044411632,-15.388219787623209,353.36,0.9465113578672878,T1,1.4069934141947145,-0.5008243205733538,13.341421746841133
-11.629496735692774,-12.928604172271736,-15.598971237707413,353.37,1.0440548056464685,T1,1.9068046434315937,-0.6821697447107542,13.068750316139855
-11.652396322306057,-13.029744461932227,-15.822553267164945,353.38,1.1718696668522375,T1,2.5820762120000107,-1.312253481601073,12.594181654088201
-11.681900567147856,-13.13290282160488,-16.05993965600763,353.39,1.0541416203820202,T1,3.1054378237429514,-2.28714214679014,12.07945697693872
-11.717793669057661,-13.238207572249541,-16.31215849418239,353.4,1.0029659954591739,T1,3.3865489603193235,-3.46441846049761,11.55785834069341
-11.75983225413906,-13.345880510240963,-16.58027546885421,353.41,1.0417200626618677,T1,3.3944375283051316,-4.279769336721522,11.219061630440041
-11.807751903608244,-13.456235716643123,-16.86536543226993,353.42,1.175246716056079,T1,3.0936822195904545,-5.427948812258617,10.742208275511732
-11.861272410970177,-13.569674104583582,-17.16847159186638,353.43,1.3897051475051634,T1,2.417998676130645,-6.361056508346559,10.325264777724326
