X,Y,Z,Time,Distance,Stability,X_ref,Y_ref,Z_ref
7.313435139436684,0.4660384871747766,30.95065289070664,195.47,15.727725994891285,T1,1.445900087681218,-0.6612960545396569,9.182663347229889
7.360124912022668,1.840305916433602,30.729144927999343,195.48,14.586236409870914,T1,1.9842152895725584,-0.737963697481952,8.869333382880356
7.252471598228546,3.481119917863444,30.272090776815173,195.49,13.155061311739109,T1,2.3712073127818636,-1.0132191261122587,8.481128284544011
6.978684433970838,5.353187649707472,29.59959043577556,195.5,11.485779907531422,T1,2.573838716803144,-1.4808503259785188,8.050670891070343
6.532488563350762,7.415346590722868,28.73241022352115,195.51,9.697720080231326,T1,2.5950576071936853,-1.883512723376219,7.757888778522191
5.916204550793788,9.622122156685622,27.69072313106154,195.52,7.943576629779628,T1,2.448553037626234,-2.58054619702291,7.333382423408164
5.143049407631712,11.925144277374969,26.493154953802918,195.53,6.497782550654309,T1,2.0917099401998946,-3.3195585176305134,6.948226184700784
4.238215140638195,14.274443993022569,25.15622132388909,195.54,5.724645236033615,T1,1.7452107182125873,-3.792648114911353,6.7232918885525
3.2385647091713934,16.619681843476815,23.694197396852093,195.55,5.357909752905914,T1,1.084596676926199,-4.410807749654998,6.448589059537116
2.1910467532868725,18.911364755224405,22.119412543249357,195.56,6.150135589337901,T1,0.29269530970007335,-4.8579814802941685,6.269189304302904
1.150099641427551,21.10208872915397,20.442915207179052,195.57,7.975707143826863,T1,-0.5757285240905041,-5.088337273166554,6.206509631983871
0.17437610465323589,23.14780801006674,18.67541577330735,195.58,10.203667542996191,T1,-1.1649643148242266,-5.112049172135912,6.236033664711813
-0.6768869282734846,25.009089059698084,16.82839115843873,195.59,12.0182437835581,T1,-2.0113825419170968,-4.959087583303139,6.38597910471496
-1.347538623764972,26.652271987844486,14.915222225401621,195.6,13.299785333903342,T1,-2.749929236720573,-4.61010807805652,6.647904680759342
-1.787906184681492,28.050442417837466,12.952230595253322,195.61,14.32538820694473,T1,-3.3178328143788867,-4.120503645325096,6.997001920242159
-1.9576083879171133,29.184116876041042,10.959483753402168,195.62,15.258185474927808,T1,-3.577677986725514,-3.7509784060430307,7.2657741689685755
-1.8275602272304612,30.041563151844297,8.961248232000225,195.63,16.057530638504034,T1,-3.76757939371588,-3.18946848280507,7.707512017944101
-1.3810531343130679,30.61870875070682,6.985992834563515,195.64,16.69475335534,T1,-3.711266090164748,-2.6848234346247204,8.178828702011224
-0.6139267237425426,30.918629664361433,5.065878873964529,195.65,17.155287303380682,T1,-3.543921507049745,-2.4104703097736837,8.498812556858006
0.4660384871747766,30.95065289070664,3.2357214655223636,195.66,17.007580477294354,T1,-3.1255075077791394,-2.1231100586040945,8.966742041462323
1.840305916433602,30.729144927999343,1.5314617978126925,195.67,16.377077708611353,T1,-2.5556652686760515,-2.0016654548379944,9.391640710725868
3.481119917863444,30.272090776815173,-0.01175046145778974,195.68,15.544360555454537,T1,-1.9012937046802143,-2.042699206577591,9.744411783839302
5.353187649707472,29.59959043577556,-1.3617096047023758,195.69,14.552921232905184,T1,-1.4522922679927117,-2.1484988153401843,9.929983967273365
7.415346590722868,28.73241022352115,-2.4913405649824636,195.7,13.453362842009248,T1,-0.8056086372572493,-2.393865201913446,10.128617037662842
9.622122156685622,27.69072313106154,-3.3806905184848146,195.71,12.284236630050913,T1,-0.23310776751049722,-2.692858829587037,10.232562754961139
11.925144277374969,26.493154953802918,-4.0184906428144975,195.72,11.139706441687292,T1,0.2367599519837919,-2.9786154701609378,10.245000088461929
14.274443993022569,25.15622132388909,-4.403077037267668,195.73,10.106060546569255,T1,0.4884603174904915,-3.1269501902805543,10.203368398483574
16.619681843476815,23.694197396852093,-4.5425164279054595,195.74,9.281334297558915,T1,0.7797692000300762,-3.238131928885809,10.067112404112459
18.911364755224405,22.119412543249357,-4.453870306270713,195.75,8.537097263988674,T1,0.9876820509535462,-3.171567038514043,9.846497276305113
21.10208872915397,20.442915207179052,-4.161642164041744,195.76,6.88225503836012,T1,1.0962307963124465,-3.0138387892110337,9.657270847807263
23.14780801006674,18.67541577330735,-3.6955702785405835,195.77,5.6531025688610175,T1,1.244175138463703,-2.6041251960127614,9.319585438329796
25.009089059698084,16.82839115843873,-3.088030402238371,195.78,5.157256065325971,T1,1.41342158052653,-2.0047977410297184,8.925815379270528
26.652271987844486,14.915222225401621,-2.3713752118784623,195.79,5.52666641129656,T1,1.6463991714817106,-1.2561897021034305,8.476532240147701
28.050442417837466,12.952230595253322,-1.5755443996396776,195.8,6.528273147441152,T1,1.8551391105506962,-0.7008649398603772,8.14131721785408
29.184116876041042,10.959483753402168,-0.7262275210980261,195.81,7.833095195602661,T1,2.267712731328122,0.17134341091760683,7.573134957190146
30.041563151844297,8.961248232000225,0.15623828627004982,195.82,9.008389709924678,T1,2.809505321993099,1.0345693484786629,6.913706625411607
30.61870875070682,6.985992834563515,1.0571793684404338,195.83,9.958584189466142,T1,3.471813219524021,1.8260961035373242,6.156557859590681
30.918629664361433,5.065878873964529,1.9671730488590173,195.84,10.94981349956839,T1,3.9644885841974804,2.28385485088021,5.599184221698248
30.95065289070664,3.2357214655223636,2.881077831731716,195.85,11.91082157799585,T1,4.738856093873485,2.8238802183425458,4.6921171463118405
30.729144927999343,1.5314617978126925,3.7967312333809757,195.86,12.82987262110717,T1,5.489649046127787,3.1467558777743068,3.7111985656631252
30.272090776815173,-0.01175046145778974,4.713553785722793,195.87,13.696115865368622,T1,5.936759709427719,3.225856238329056,3.021769675902209
29.59959043577556,-1.3617096047023758,5.631270423788192,195.88,14.466836304217983,T1,6.470329197538879,3.133741953779615,1.9411909990741076
