sessionState,snapshotTimeMs,stepTimeMs,stepRateSPM,estStepPhaseN,beatTimeMs,playbackBPM,estBeatPhaseN,asyncMs,phaseDiffN,songNumber,songPosMs,baseBPM,newPlaybackBPM,newTempoMod,targetBPM,adaptTargetBPM
100,1773659045174,1773659045221,100.183044,-0.078477,-999999,-1.000000,-999999.000000,-161448028,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659045804,1773659045852,97.455360,-0.077964,-999999,-1.000000,-999999.000000,-161447397,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659046445,1773659046492,97.008240,-0.075990,-999999,-1.000000,-999999.000000,-161446757,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659047072,1773659047120,97.556458,-0.078045,-999999,-1.000000,-999999.000000,-161446129,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659047708,1773659047755,95.038918,-0.074447,-999999,-1.000000,-999999.000000,-161445494,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659048385,1773659048433,94.441780,-0.075553,-999999,-1.000000,-999999.000000,-161444816,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659048975,1773659049024,94.593201,-0.077251,-999999,-1.000000,-999999.000000,-161444225,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659049607,1773659049653,95.139702,-0.072940,-999999,-1.000000,-999999.000000,-161443596,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659050149,1773659050195,97.133507,-0.074469,-999999,-1.000000,-999999.000000,-161443054,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659050777,1773659050825,97.383484,-0.077907,-999999,-1.000000,-999999.000000,-161442424,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659051367,1773659051414,99.593300,-0.078015,-999999,-1.000000,-999999.000000,-161441835,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659052043,1773659052090,97.498390,-0.076374,-999999,-1.000000,-999999.000000,-161441159,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659052630,1773659052678,99.715492,-0.079772,-999999,-1.000000,-999999.000000,-161440571,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659053260,1773659053309,97.397606,-0.079541,-999999,-1.000000,-999999.000000,-161439940,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659053852,1773659053900,99.492531,-0.079594,-999999,-1.000000,-999999.000000,-161439349,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659054527,1773659054575,95.166298,-0.076133,-999999,-1.000000,-999999.000000,-161438674,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659055119,1773659055167,99.320457,-0.079456,-999999,-1.000000,-999999.000000,-161438082,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659055750,1773659055799,97.125069,-0.079319,-999999,-1.000000,-999999.000000,-161437450,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659056339,1773659056387,99.270302,-0.079416,-999999,-1.000000,-999999.000000,-161436862,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659056968,1773659057015,97.276489,-0.076200,-999999,-1.000000,-999999.000000,-161436234,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659057513,1773659057559,99.644531,-0.076394,-999999,-1.000000,-999999.000000,-161435690,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659058136,1773659058183,97.912025,-0.076698,-999999,-1.000000,-999999.000000,-161435066,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659058724,1773659058772,100.020752,-0.080017,-999999,-1.000000,-999999.000000,-161434477,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659059359,1773659059407,97.854271,-0.078283,-999999,-1.000000,-999999.000000,-161433842,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659059947,1773659059995,100.020752,-0.080017,-999999,-1.000000,-999999.000000,-161433254,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659060624,1773659060673,97.503197,-0.079628,-999999,-1.000000,-999999.000000,-161432576,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659061212,1773659061259,99.465523,-0.077915,-999999,-1.000000,-999999.000000,-161431990,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659061891,1773659061938,95.008202,-0.074423,-999999,-1.000000,-999999.000000,-161431311,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659062434,1773659062482,97.641823,-0.078113,-999999,-1.000000,-999999.000000,-161430767,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659063063,1773659063108,95.577095,-0.071683,-999999,-1.000000,-999999.000000,-161430141,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659063649,1773659063698,99.976875,-0.081648,-999999,-1.000000,-999999.000000,-161429551,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659064279,1773659064326,97.694328,-0.076527,-999999,-1.000000,-999999.000000,-161428923,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659064871,1773659064919,99.573997,-0.079659,-999999,-1.000000,-999999.000000,-161428330,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659065502,1773659065549,97.522827,-0.076393,-999999,-1.000000,-999999.000000,-161427700,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659066040,1773659066089,99.472252,-0.081236,-999999,-1.000000,-999999.000000,-161427160,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659066716,1773659066764,97.319984,-0.077856,-999999,-1.000000,-999999.000000,-161426485,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659067306,1773659067354,99.371155,-0.079497,-999999,-1.000000,-999999.000000,-161425895,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659067936,1773659067982,97.491478,-0.074743,-999999,-1.000000,-999999.000000,-161425267,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659068526,1773659068573,99.586388,-0.078009,-999999,-1.000000,-999999.000000,-161424676,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659069155,1773659069203,97.434120,-0.077947,-999999,-1.000000,-999999.000000,-161424046,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659069791,1773659069838,97.434120,-0.076323,-999999,-1.000000,-999999.000000,-161423411,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659070419,1773659070467,95.389671,-0.076312,-999999,-1.000000,-999999.000000,-161422782,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659071012,1773659071058,97.383484,-0.074661,-999999,-1.000000,-999999.000000,-161422191,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659071687,1773659071735,95.038597,-0.076031,-999999,-1.000000,-999999.000000,-161421514,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659072230,1773659072278,97.133507,-0.077707,-999999,-1.000000,-999999.000000,-161420971,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659072864,1773659072909,97.333168,-0.073000,-999999,-1.000000,-999999.000000,-161420340,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659073546,1773659073594,95.078766,-0.076063,-999999,-1.000000,-999999.000000,-161419655,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659074125,1773659074173,95.780128,-0.076624,-999999,-1.000000,-999999.000000,-161419076,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659074765,1773659074812,97.536949,-0.076404,-999999,-1.000000,-999999.000000,-161418437,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659075396,1773659075442,94.740662,-0.072635,-999999,-1.000000,-999999.000000,-161417807,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659076032,1773659076079,94.442108,-0.073980,-999999,-1.000000,-999999.000000,-161417170,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659076665,1773659076713,94.688942,-0.075751,-999999,-1.000000,-999999.000000,-161416536,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659077252,1773659077299,94.688942,-0.074173,-999999,-1.000000,-999999.000000,-161415950,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659077930,1773659077977,94.688942,-0.074173,-999999,-1.000000,-999999.000000,-161415272,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659078515,1773659078564,97.014465,-0.079228,-999999,-1.000000,-999999.000000,-161414685,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659079148,1773659079195,97.313019,-0.076229,-999999,-1.000000,-999999.000000,-161414054,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659079735,1773659079783,99.780884,-0.079825,-999999,-1.000000,-999999.000000,-161413466,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659080372,1773659080418,97.205383,-0.074524,-999999,-1.000000,-999999.000000,-161412831,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659080958,1773659081004,99.780884,-0.076499,-999999,-1.000000,-999999.000000,-161412245,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659081634,1773659081682,97.205383,-0.077764,-999999,-1.000000,-999999.000000,-161411567,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659082272,1773659082319,96.906837,-0.075910,-999999,-1.000000,-999999.000000,-161410930,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659082903,1773659082952,94.488808,-0.077166,-999999,-1.000000,-999999.000000,-161410297,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659083539,1773659083588,94.439293,-0.077125,-999999,-1.000000,-999999.000000,-161409661,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659084170,1773659084217,94.439293,-0.073977,-999999,-1.000000,-999999.000000,-161409032,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659084760,1773659084808,94.838615,-0.075871,-999999,-1.000000,-999999.000000,-161408441,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659085394,1773659085440,95.037651,-0.072862,-999999,-1.000000,-999999.000000,-161407809,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659085979,1773659086027,97.283020,-0.077826,-999999,-1.000000,-999999.000000,-161407222,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659086659,1773659086702,97.283020,-0.069720,-999999,-1.000000,-999999.000000,-161406547,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659087196,1773659087244,99.558067,-0.079646,-999999,-1.000000,-999999.000000,-161406005,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659087827,1773659087874,97.463158,-0.076346,-999999,-1.000000,-999999.000000,-161405375,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659088414,1773659088462,99.831184,-0.079865,-999999,-1.000000,-999999.000000,-161404787,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659089093,1773659089139,95.389259,-0.073132,-999999,-1.000000,-999999.000000,-161404110,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659089736,1773659089783,96.815529,-0.075839,-999999,-1.000000,-999999.000000,-161403466,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659090313,1773659090360,96.815529,-0.075839,-999999,-1.000000,-999999.000000,-161402889,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659090902,1773659090950,98.967812,-0.079174,-999999,-1.000000,-999999.000000,-161402299,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659091533,1773659091578,96.801338,-0.072601,-999999,-1.000000,-999999.000000,-161401671,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659092118,1773659092165,99.816994,-0.078190,-999999,-1.000000,-999999.000000,-161401084,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659092749,1773659092797,99.816994,-0.079854,-999999,-1.000000,-999999.000000,-161400452,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659093343,1773659093391,99.415474,-0.079532,-999999,-1.000000,-999999.000000,-161399858,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659093966,1773659094014,97.619896,-0.078096,-999999,-1.000000,-999999.000000,-161399235,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659094560,1773659094608,99.442802,-0.079554,-999999,-1.000000,-999999.000000,-161398641,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659095198,1773659095235,97.670692,-0.060230,-999999,-1.000000,-999999.000000,-161398014,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659095777,1773659095825,99.442802,-0.079554,-999999,-1.000000,-999999.000000,-161397424,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659096406,1773659096453,97.670692,-0.076509,-999999,-1.000000,-999999.000000,-161396796,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659097041,1773659097089,97.415100,-0.077932,-999999,-1.000000,-999999.000000,-161396160,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659097674,1773659097720,95.440788,-0.073171,-999999,-1.000000,-999999.000000,-161395529,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659098262,1773659098310,97.441162,-0.077953,-999999,-1.000000,-999999.000000,-161394939,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659098892,1773659098940,95.288887,-0.076231,-999999,-1.000000,-999999.000000,-161394309,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659099480,1773659099528,97.340057,-0.077872,-999999,-1.000000,-999999.000000,-161393721,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659100112,1773659100159,97.340057,-0.076250,-999999,-1.000000,-999999.000000,-161393090,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659100698,1773659100745,99.657936,-0.078065,-999999,-1.000000,-999999.000000,-161392504,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659101330,1773659101375,97.505676,-0.073129,-999999,-1.000000,-999999.000000,-161391874,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
200,1773659101373,1773659101375,97.505676,-0.003250,-999999,-1.000000,-999999.000000,-161391874,-999999.000000,-1,-999999,-1.000000,97.505676,-1.000000,116.934227,-1.000000
200,1773659101473,1773659101375,97.505676,0.159259,-999999,-1.000000,-999999.000000,-161391874,-999999.000000,-1,-999999,-1.000000,97.505676,-1.000000,116.934227,-1.000000
200,1773659101574,1773659101375,97.505676,0.323394,-999999,-1.000000,-999999.000000,-161391874,-999999.000000,-1,-999999,-1.000000,97.505676,-1.000000,116.934227,-1.000000
200,1773659101675,1773659101375,97.505676,0.487528,1773659101990,97.505676,0.493877,-615,-0.006349,12155,229,100.150002,104.556602,1.044000,116.934227,-1.000000
200,1773659101784,1773659101375,97.505676,0.664664,1773659101995,104.556602,0.637077,-620,0.027586,12155,344,100.150002,106.759903,1.066000,116.934227,-1.000000
200,1773659101885,1773659101375,97.505676,0.828798,1773659102000,106.759903,0.797425,-625,0.031374,12155,450,100.150002,106.960197,1.068000,116.934227,-1.000000
200,1773659101986,1773659101965,99.657936,0.034880,1773659102002,106.960197,0.972750,-37,0.062130,12155,557,100.150002,111.366798,1.112000,116.934227,-1.000000
200,1773659102087,1773659101965,99.657936,0.202638,1773659102018,111.366798,0.126092,-53,0.076546,12155,668,100.150002,112.167999,1.120000,116.934227,-1.000000
200,1773659102188,1773659101965,99.657936,0.370395,1773659102563,112.167999,0.302940,-598,0.067455,12155,780,100.150002,111.667252,1.115000,116.934227,-1.000000
200,1773659102289,1773659101965,99.657936,0.538153,1773659102564,111.667252,0.491432,-599,0.046721,12155,892,100.150002,110.365303,1.102000,116.934227,-1.000000
200,1773659102389,1773659101965,99.657936,0.704249,1773659102563,110.365303,0.683332,-598,0.020917,12155,1002,100.150002,108.662758,1.085000,116.934227,-1.000000
200,1773659102490,1773659101965,99.657936,0.872007,1773659102561,108.662758,0.872977,-596,-0.000971,12155,1110,100.150002,107.160507,1.070000,116.934227,-1.000000
200,1773659102591,1773659102597,97.340057,-0.009734,1773659102552,107.160507,0.068957,45,-0.078691,12155,1222,100.150002,99.749397,0.996000,116.934227,-1.000000
200,1773659102693,1773659102597,97.340057,0.155744,1773659102519,99.749397,0.287433,78,-0.131689,12155,1324,100.150002,97.045349,0.969000,116.934227,-1.000000
200,1773659102794,1773659102597,97.340057,0.319600,1773659103122,97.045349,0.470463,-525,-0.150863,12155,1425,100.150002,96.244156,0.961000,116.934227,-1.000000
200,1773659102895,1773659102597,97.340057,0.483456,1773659103123,96.244156,0.635641,-526,-0.152185,12155,1521,100.150002,96.244156,0.961000,116.934227,-1.000000
200,1773659102996,1773659102597,97.340057,0.647311,1773659103124,96.244156,0.795641,-527,-0.148330,12155,1617,100.150002,96.344299,0.962000,116.934227,-1.000000
200,1773659103097,1773659102597,97.340057,0.811167,1773659103125,96.344299,0.954612,-528,-0.143445,12155,1713,100.150002,96.544601,0.964000,116.934227,-1.000000
200,1773659103198,1773659103189,99.428123,0.014914,1773659103127,96.544601,0.115247,62,-0.100332,12155,1810,100.150002,100.650749,1.005000,116.934227,-1.000000
200,1773659103299,1773659103189,99.428123,0.182285,1773659103147,100.650749,0.254983,42,-0.072698,12155,1910,100.150002,102.253151,1.021000,116.934227,-1.000000
200,1773659103400,1773659103189,99.428123,0.349656,1773659103745,102.253151,0.413569,-556,-0.063913,12155,2012,100.150002,102.854050,1.027000,116.934227,-1.000000
200,1773659103504,1773659103189,99.428123,0.521998,1773659103738,102.854050,0.598402,-549,-0.076404,12155,2125,100.150002,102.052856,1.019000,116.934227,-1.000000
200,1773659103605,1773659103189,99.428123,0.689368,1773659103738,102.052856,0.773061,-549,-0.083693,12155,2227,100.150002,101.652252,1.015000,116.934227,-1.000000
200,1773659103706,1773659103189,99.428123,0.856739,1773659103739,101.652252,0.944848,-550,-0.088109,12155,2328,100.150002,101.451950,1.013000,116.934227,-1.000000
200,1773659103807,1773659103189,99.428123,1.024110,1773659103739,101.451950,0.115991,-550,-0.091881,12155,2430,100.150002,101.151497,1.010000,116.934227,-1.000000
200,1773659103908,1773659103863,97.175385,0.072882,1773659103738,101.151497,0.286599,125,-0.213718,12155,2531,100.150002,94.341301,0.942000,116.934227,-1.000000
200,1773659104009,1773659103863,97.175385,0.236460,1773659104335,94.341301,0.487736,-472,-0.251276,12155,2625,100.150002,94.140999,0.940000,116.934227,-1.000000
200,1773659104110,1773659103863,97.175385,0.400039,1773659104336,94.140999,0.646374,-473,-0.246335,12155,2719,100.150002,94.140999,0.940000,116.934227,-1.000000
200,1773659104211,1773659103863,97.175385,0.563617,1773659104336,94.140999,0.803041,-473,-0.239424,12155,2813,100.150002,94.140999,0.940000,116.934227,-1.000000
200,1773659104312,1773659103863,97.175385,0.727196,1773659104336,94.140999,0.963041,-473,-0.235845,12155,2909,100.150002,94.140999,0.940000,116.934227,-1.000000
200,1773659104413,1773659104454,99.270302,-0.067835,1773659104328,94.140999,0.133041,126,-0.200875,12155,3011,100.150002,96.644753,0.965000,116.934227,-1.000000
200,1773659104514,1773659104454,99.270302,0.099270,1773659104349,96.644753,0.265878,105,-0.166607,12155,3101,100.150002,97.546097,0.974000,116.934227,-1.000000
200,1773659104615,1773659104454,99.270302,0.266375,1773659104969,97.546097,0.423659,-515,-0.157284,12155,3200,100.150002,97.946701,0.978000,116.934227,-1.000000
200,1773659104715,1773659104454,99.270302,0.431826,1773659104969,97.946701,0.585136,-515,-0.153311,12155,3298,100.150002,98.046852,0.979000,116.934227,-1.000000
200,1773659104817,1773659104454,99.270302,0.600585,1773659104967,98.046852,0.754351,-513,-0.153765,12155,3400,100.150002,98.046852,0.979000,116.934227,-1.000000
200,1773659104918,1773659104454,99.270302,0.767690,1773659104968,98.046852,0.917957,-514,-0.150266,12155,3498,100.150002,98.147003,0.980000,116.934227,-1.000000
200,1773659105019,1773659104454,99.270302,0.934795,1773659104969,98.147003,0.081563,-515,-0.146767,12155,3596,100.150002,98.347298,0.982000,116.934227,-1.000000
200,1773659105120,1773659105130,95.102943,-0.015850,1773659104972,98.347298,0.243019,158,-0.258869,12155,3694,100.150002,92.138000,0.920000,116.934227,-1.000000
200,1773659105221,1773659105130,95.102943,0.144239,1773659105587,92.138000,0.438983,-457,-0.294744,12155,3786,100.150002,92.538605,0.924000,116.934227,-1.000000
200,1773659105323,1773659105130,95.102943,0.305914,1773659105578,92.538605,0.606422,-448,-0.300508,12155,3888,100.150002,92.638756,0.925000,116.934227,-1.000000
200,1773659105425,1773659105130,95.102943,0.467589,1773659105581,92.638756,0.759057,-451,-0.291468,12155,3980,100.150002,92.438446,0.923000,116.934227,-1.000000
200,1773659105527,1773659105130,95.102943,0.629264,1773659105582,92.438446,0.915270,-452,-0.286006,12155,4073,100.150002,92.338303,0.922000,116.934227,-1.000000
200,1773659105628,1773659105130,95.102943,0.789354,1773659105583,92.338303,0.069811,-453,-0.280456,12155,4165,100.150002,92.238152,0.921000,116.934227,-1.000000
200,1773659105729,1773659105722,97.241158,0.011345,1773659105583,92.238152,0.224348,139,-0.213004,12155,4257,100.150002,94.441452,0.943000,116.934227,-1.000000
200,1773659105830,1773659105722,97.241158,0.175034,1773659105597,94.441452,0.366740,125,-0.191706,12155,4351,100.150002,94.842056,0.947000,116.934227,-1.000000
200,1773659105933,1773659105722,97.241158,0.341965,1773659106224,94.842056,0.538089,-502,-0.196124,12155,4455,100.150002,94.741898,0.946000,116.934227,-1.000000
200,1773659106034,1773659105722,97.241158,0.505654,1773659106226,94.741898,0.697419,-504,-0.191765,12155,4550,100.150002,94.842056,0.947000,116.934227,-1.000000
200,1773659106134,1773659105722,97.241158,0.667723,1773659106226,94.842056,0.854755,-504,-0.187033,12155,4645,100.150002,94.942200,0.948000,116.934227,-1.000000
200,1773659106234,1773659105722,97.241158,0.829791,1773659106226,94.942200,0.012089,-504,-0.182297,12155,4740,100.150002,95.142502,0.950000,116.934227,-1.000000
200,1773659106335,1773659106350,95.304504,-0.023826,1773659106228,95.142502,0.169419,122,-0.193245,12155,4835,100.150002,92.939201,0.928000,116.934227,-1.000000
200,1773659106436,1773659106350,95.304504,0.136603,1773659106217,92.939201,0.339138,133,-0.202535,12155,4928,100.150002,92.738899,0.926000,116.934227,-1.000000
200,1773659106537,1773659106350,95.304504,0.297032,1773659106865,92.738899,0.491885,-515,-0.194853,12155,5020,100.150002,92.939201,0.928000,116.934227,-1.000000
200,1773659106638,1773659106350,95.304504,0.457462,1773659106866,92.939201,0.646441,-516,-0.188979,12155,5113,100.150002,93.039352,0.929000,116.934227,-1.000000
200,1773659106739,1773659106350,95.304504,0.617891,1773659106867,93.039352,0.800993,-517,-0.183102,12155,5206,100.150002,93.239655,0.931000,116.934227,-1.000000
200,1773659106840,1773659106350,95.304504,0.778320,1773659106869,93.239655,0.955542,-519,-0.177222,12155,5299,100.150002,93.339798,0.932000,116.934227,-1.000000
200,1773659106941,1773659106894,99.471863,0.077920,1773659106870,93.339798,0.110089,24,-0.032169,12155,5392,100.150002,104.857056,1.047000,116.934227,-1.000000
200,1773659107041,1773659106894,99.471863,0.243706,1773659106922,104.857056,0.209174,-28,0.034532,12155,5497,100.150002,109.363800,1.092000,116.934227,-1.000000
200,1773659107142,1773659106894,99.471863,0.411150,1773659107487,109.363800,0.369577,-593,0.041574,12155,5612,100.150002,109.764397,1.096000,116.934227,-1.000000
200,1773659107243,1773659106894,99.471863,0.578595,1773659107484,109.764397,0.557838,-590,0.020756,12155,5726,100.150002,108.462448,1.083000,116.934227,-1.000000
200,1773659107344,1773659106894,99.471863,0.746039,1773659107483,108.462448,0.748084,-589,-0.002045,12155,5834,100.150002,106.960197,1.068000,116.934227,-1.000000
200,1773659107445,1773659106894,99.471863,0.913483,1773659107480,106.960197,0.936420,-586,-0.022937,12155,5941,100.150002,105.558105,1.054000,116.934227,-1.000000
200,1773659107546,1773659107573,95.216713,-0.042848,1773659107477,105.558105,0.122432,96,-0.165280,12155,6046,100.150002,93.640251,0.935000,116.934227,-1.000000
200,1773659107647,1773659107573,95.216713,0.117434,1773659107416,93.640251,0.361315,157,-0.243882,12155,6141,100.150002,92.238152,0.921000,116.934227,-1.000000
200,1773659107749,1773659107573,95.216713,0.279302,1773659108056,92.238152,0.526519,-483,-0.247216,12155,6233,100.150002,92.238152,0.921000,116.934227,-1.000000
200,1773659107850,1773659107573,95.216713,0.439584,1773659108058,92.238152,0.680108,-485,-0.240524,12155,6325,100.150002,92.238152,0.921000,116.934227,-1.000000
200,1773659107951,1773659107573,95.216713,0.599865,1773659108059,92.238152,0.833697,-486,-0.233832,12155,6417,100.150002,92.238152,0.921000,116.934227,-1.000000
200,1773659108053,1773659107573,95.216713,0.761734,1773659108052,92.238152,0.002311,-479,-0.240578,12155,6518,100.150002,92.238152,0.921000,116.934227,-1.000000
200,1773659108154,1773659107573,95.216713,0.922015,1773659108053,92.238152,0.155901,-480,-0.233886,12155,6610,100.150002,92.238152,0.921000,116.934227,-1.000000
200,1773659108255,1773659108212,96.929817,0.069466,1773659108053,92.238152,0.311160,159,-0.241693,12155,6703,100.150002,93.840546,0.937000,116.934227,-1.000000
