sessionState,prevStepMs,sensorLocation,spm,stepCounter,gpsStepLength
100,1773659095825,RIGHT_ANKLE,99.442802,88,0.000000
100,1773659096453,LEFT_ANKLE,97.670692,89,0.000000
100,1773659097089,RIGHT_ANKLE,97.415100,90,0.000000
100,1773659097720,LEFT_ANKLE,95.440788,91,0.000000
100,1773659098310,RIGHT_ANKLE,97.441162,92,0.000000
100,1773659098940,LEFT_ANKLE,95.288887,93,0.000000
100,1773659099528,RIGHT_ANKLE,97.340057,94,0.000000
100,1773659100159,LEFT_ANKLE,97.340057,95,0.000000
100,1773659100745,RIGHT_ANKLE,99.657936,96,0.000000
100,1773659101375,LEFT_ANKLE,97.505676,97,0.000000
200,1773659101965,RIGHT_ANKLE,99.657936,98,0.000000
200,1773659102597,LEFT_ANKLE,97.340057,99,0.000000
200,1773659103189,RIGHT_ANKLE,99.428123,100,0.000000
200,1773659103863,LEFT_ANKLE,97.175385,101,0.000000
200,1773659104454,RIGHT_ANKLE,99.270302,102,0.000000
200,1773659105130,LEFT_ANKLE,95.102943,103,0.000000
200,1773659105722,RIGHT_ANKLE,97.241158,104,0.000000
200,1773659106350,LEFT_ANKLE,95.304504,105,0.000000
200,1773659106894,RIGHT_ANKLE,99.471863,106,0.000000
200,1773659107573,LEFT_ANKLE,95.216713,107,0.000000
200,1773659108212,RIGHT_ANKLE,96.929817,108,0.000000
200,1773659108838,LEFT_ANKLE,95.094917,109,0.000000
200,1773659109376,RIGHT_ANKLE,100.012489,110,0.000000
200,1773659110053,LEFT_ANKLE,92.789886,111,0.000000
200,1773659110643,RIGHT_ANKLE,97.146095,112,0.000000
200,1773659111320,LEFT_ANKLE,95.389282,113,0.000000
200,1773659111959,RIGHT_ANKLE,94.739311,114,0.000000
200,1773659112594,LEFT_ANKLE,92.337067,115,0.000000
200,1773659113278,RIGHT_ANKLE,92.337067,116,0.000000
200,1773659113905,LEFT_ANKLE,92.337067,117,0.000000
200,1773659114495,RIGHT_ANKLE,94.692894,118,0.000000
200,1773659115126,LEFT_ANKLE,95.089714,119,0.000000
200,1773659115712,RIGHT_ANKLE,97.491951,120,0.000000
200,1773659116345,LEFT_ANKLE,97.491951,121,0.000000
200,1773659116934,RIGHT_ANKLE,99.549889,122,0.000000
200,1773659117613,LEFT_ANKLE,97.247154,123,0.000000
200,1773659118204,RIGHT_ANKLE,99.392372,124,0.000000
200,1773659118926,LEFT_ANKLE,94.891602,125,0.000000
200,1773659119515,RIGHT_ANKLE,97.251892,126,0.000000
200,1773659120149,LEFT_ANKLE,94.841774,127,0.000000
200,1773659120833,RIGHT_ANKLE,94.626457,128,0.000000
200,1773659121510,LEFT_ANKLE,90.327599,129,0.000000
200,1773659122049,RIGHT_ANKLE,95.043701,130,0.000000
200,1773659122729,LEFT_ANKLE,90.499596,131,0.000000
200,1773659123272,RIGHT_ANKLE,95.786278,132,0.000000
200,1773659123948,LEFT_ANKLE,95.960304,133,0.000000
200,1773659124538,RIGHT_ANKLE,100.316505,134,0.000000
200,1773659125165,LEFT_ANKLE,95.382027,135,0.000000
200,1773659125757,RIGHT_ANKLE,99.580017,136,0.000000
200,1773659126434,LEFT_ANKLE,95.267509,137,0.000000
200,1773659127123,RIGHT_ANKLE,95.223808,138,0.000000
200,1773659127705,LEFT_ANKLE,95.223808,139,0.000000
200,1773659128340,RIGHT_ANKLE,94.821938,140,0.000000
200,1773659129017,LEFT_ANKLE,90.580261,141,0.000000
200,1773659129564,RIGHT_ANKLE,95.402412,142,0.000000
200,1773659130240,LEFT_ANKLE,95.446114,143,0.000000
