sessionState,snapshotTimeMs,stepTimeMs,stepRateSPM,estStepPhaseN,beatTimeMs,playbackBPM,estBeatPhaseN,asyncMs,phaseDiffN,songNumber,songPosMs,baseBPM,newPlaybackBPM,newTempoMod,targetBPM,adaptTargetBPM
100,1773659924725,1773659924772,99.377625,-0.077846,-999999,-1.000000,-999999.000000,-160568477,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659925305,1773659925353,99.492531,-0.079594,-999999,-1.000000,-999999.000000,-160567896,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659925890,1773659925939,101.926491,-0.083240,-999999,-1.000000,-999999.000000,-160567310,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659926522,1773659926570,99.666359,-0.079733,-999999,-1.000000,-999999.000000,-160566679,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659927161,1773659927206,99.666359,-0.074750,-999999,-1.000000,-999999.000000,-160566043,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659927788,1773659927836,97.571442,-0.078057,-999999,-1.000000,-999999.000000,-160565413,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659928378,1773659928426,97.340057,-0.077872,-999999,-1.000000,-999999.000000,-160564823,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659928963,1773659929010,97.340057,-0.076250,-999999,-1.000000,-999999.000000,-160564239,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659929596,1773659929645,97.140404,-0.079331,-999999,-1.000000,-999999.000000,-160563604,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659930179,1773659930226,99.890907,-0.078248,-999999,-1.000000,-999999.000000,-160563023,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659930770,1773659930817,101.985832,-0.079889,-999999,-1.000000,-999999.000000,-160562432,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659931404,1773659931448,99.783241,-0.073174,-999999,-1.000000,-999999.000000,-160561801,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659931940,1773659931988,99.960083,-0.079968,-999999,-1.000000,-999999.000000,-160561261,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659932521,1773659932567,102.806671,-0.078818,-999999,-1.000000,-999999.000000,-160560682,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659933109,1773659933156,102.339119,-0.080166,-999999,-1.000000,-999999.000000,-160560093,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659933742,1773659933788,100.193901,-0.076815,-999999,-1.000000,-999999.000000,-160559461,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659934326,1773659934374,102.627869,-0.082102,-999999,-1.000000,-999999.000000,-160558875,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659935004,1773659935052,99.731117,-0.079785,-999999,-1.000000,-999999.000000,-160558197,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659935593,1773659935641,99.557281,-0.079646,-999999,-1.000000,-999999.000000,-160557608,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659936177,1773659936225,99.731117,-0.079785,-999999,-1.000000,-999999.000000,-160557024,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659936766,1773659936813,102.099152,-0.079978,-999999,-1.000000,-999999.000000,-160556436,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659937352,1773659937396,102.216034,-0.074958,-999999,-1.000000,-999999.000000,-160555853,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659937885,1773659937933,102.565498,-0.082052,-999999,-1.000000,-999999.000000,-160555316,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659938563,1773659938610,102.565498,-0.080343,-999999,-1.000000,-999999.000000,-160554639,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659939152,1773659939199,102.274780,-0.080115,-999999,-1.000000,-999999.000000,-160554050,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659939732,1773659939780,102.684578,-0.082148,-999999,-1.000000,-999999.000000,-160553469,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659940273,1773659940321,105.347839,-0.084278,-999999,-1.000000,-999999.000000,-160552928,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659940953,1773659941001,97.921364,-0.078337,-999999,-1.000000,-999999.000000,-160552248,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659941589,1773659941636,99.875328,-0.078236,-999999,-1.000000,-999999.000000,-160551613,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659942219,1773659942267,97.615196,-0.078092,-999999,-1.000000,-999999.000000,-160550982,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659942863,1773659942908,94.393036,-0.070795,-999999,-1.000000,-999999.000000,-160550341,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659943439,1773659943486,94.393036,-0.073941,-999999,-1.000000,-999999.000000,-160549763,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659943980,1773659944028,97.793861,-0.078235,-999999,-1.000000,-999999.000000,-160549221,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659944607,1773659944656,98.144936,-0.080152,-999999,-1.000000,-999999.000000,-160548593,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659945150,1773659945198,103.349579,-0.082680,-999999,-1.000000,-999999.000000,-160548051,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659945826,1773659945874,103.349579,-0.082680,-999999,-1.000000,-999999.000000,-160547375,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659946367,1773659946415,105.647865,-0.084518,-999999,-1.000000,-999999.000000,-160546834,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659946997,1773659947044,100.544006,-0.078759,-999999,-1.000000,-999999.000000,-160546205,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659947635,1773659947682,100.044830,-0.078368,-999999,-1.000000,-999999.000000,-160545567,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659948217,1773659948265,97.449776,-0.077960,-999999,-1.000000,-999999.000000,-160544984,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659948804,1773659948852,100.173370,-0.080139,-999999,-1.000000,-999999.000000,-160544397,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659949436,1773659949483,97.563774,-0.076425,-999999,-1.000000,-999999.000000,-160543766,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659950024,1773659950072,99.723137,-0.079779,-999999,-1.000000,-999999.000000,-160543177,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659950659,1773659950702,99.773438,-0.071504,-999999,-1.000000,-999999.000000,-160542547,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659951289,1773659951338,97.397606,-0.079541,-999999,-1.000000,-999999.000000,-160541911,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659951872,1773659951920,97.397606,-0.077918,-999999,-1.000000,-999999.000000,-160541329,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659952412,1773659952461,100.066154,-0.081721,-999999,-1.000000,-999999.000000,-160540788,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659953043,1773659953090,97.906792,-0.076694,-999999,-1.000000,-999999.000000,-160540159,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659953632,1773659953678,100.174370,-0.076800,-999999,-1.000000,-999999.000000,-160539571,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659954215,1773659954263,102.565895,-0.082053,-999999,-1.000000,-999999.000000,-160538986,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659954854,1773659954902,99.998146,-0.079999,-999999,-1.000000,-999999.000000,-160538347,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659955481,1773659955528,97.758995,-0.076578,-999999,-1.000000,-999999.000000,-160537721,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659956070,1773659956118,99.860802,-0.079889,-999999,-1.000000,-999999.000000,-160537131,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659956749,1773659956797,97.146095,-0.077717,-999999,-1.000000,-999999.000000,-160536452,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659957338,1773659957385,97.146095,-0.076098,-999999,-1.000000,-999999.000000,-160535864,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659958012,1773659958061,95.432983,-0.077937,-999999,-1.000000,-999999.000000,-160535188,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659958554,1773659958601,97.497704,-0.076373,-999999,-1.000000,-999999.000000,-160534648,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659959189,1773659959235,95.145142,-0.072945,-999999,-1.000000,-999999.000000,-160534014,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659959773,1773659959821,99.689034,-0.079751,-999999,-1.000000,-999999.000000,-160533428,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659960356,1773659960403,100.039696,-0.078364,-999999,-1.000000,-999999.000000,-160532846,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659960942,1773659960990,102.565498,-0.082052,-999999,-1.000000,-999999.000000,-160532259,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659961573,1773659961621,99.896965,-0.079918,-999999,-1.000000,-999999.000000,-160531628,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659962211,1773659962257,99.896965,-0.076588,-999999,-1.000000,-999999.000000,-160530992,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659962843,1773659962890,97.362854,-0.076268,-999999,-1.000000,-999999.000000,-160530359,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659963481,1773659963528,94.737831,-0.074211,-999999,-1.000000,-999999.000000,-160529721,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659964107,1773659964155,94.737831,-0.075790,-999999,-1.000000,-999999.000000,-160529094,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659964700,1773659964748,94.940041,-0.075952,-999999,-1.000000,-999999.000000,-160528501,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659965281,1773659965330,97.220314,-0.079397,-999999,-1.000000,-999999.000000,-160527919,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659965871,1773659965918,99.638344,-0.078050,-999999,-1.000000,-999999.000000,-160527331,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659966499,1773659966545,99.638344,-0.076389,-999999,-1.000000,-999999.000000,-160526704,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659967040,1773659967087,102.104675,-0.079982,-999999,-1.000000,-999999.000000,-160526162,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659967714,1773659967762,100.275787,-0.080221,-999999,-1.000000,-999999.000000,-160525487,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659968306,1773659968353,99.752480,-0.078139,-999999,-1.000000,-999999.000000,-160524896,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659968934,1773659968981,97.586006,-0.076442,-999999,-1.000000,-999999.000000,-160524268,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659969527,1773659969573,99.471863,-0.076262,-999999,-1.000000,-999999.000000,-160523676,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659970202,1773659970249,95.260551,-0.074621,-999999,-1.000000,-999999.000000,-160523000,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659970792,1773659970838,99.471863,-0.076262,-999999,-1.000000,-999999.000000,-160522411,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659971421,1773659971468,97.376953,-0.076279,-999999,-1.000000,-999999.000000,-160521781,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659971963,1773659972010,99.485680,-0.077930,-999999,-1.000000,-999999.000000,-160521239,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659972593,1773659972641,97.397606,-0.077918,-999999,-1.000000,-999999.000000,-160520608,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659973183,1773659973230,99.657745,-0.078065,-999999,-1.000000,-999999.000000,-160520019,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659973762,1773659973811,100.125298,-0.081769,-999999,-1.000000,-999999.000000,-160519438,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659974350,1773659974397,102.508965,-0.080299,-999999,-1.000000,-999999.000000,-160518852,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659974980,1773659975026,99.882050,-0.076576,-999999,-1.000000,-999999.000000,-160518223,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659975572,1773659975620,101.755585,-0.081404,-999999,-1.000000,-999999.000000,-160517629,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659976199,1773659976246,99.748604,-0.078136,-999999,-1.000000,-999999.000000,-160517003,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659976835,1773659976882,97.415413,-0.076309,-999999,-1.000000,-999999.000000,-160516367,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659977469,1773659977515,95.340965,-0.073095,-999999,-1.000000,-999999.000000,-160515734,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659978009,1773659978057,97.214500,-0.077772,-999999,-1.000000,-999999.000000,-160515192,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659978638,1773659978686,95.340965,-0.076273,-999999,-1.000000,-999999.000000,-160514563,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659979180,1773659979228,100.292450,-0.080234,-999999,-1.000000,-999999.000000,-160514021,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659979811,1773659979859,100.392586,-0.080314,-999999,-1.000000,-999999.000000,-160513390,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
100,1773659980395,1773659980443,102.943443,-0.082355,-999999,-1.000000,-999999.000000,-160512806,-999999.000000,-1,-999999,-1.000000,120.000000,-1.000000,-1.000000,-1.000000
200,1773659980794,1773659980443,102.943443,0.602219,-999999,-1.000000,-999999.000000,-160512806,-999999.000000,-1,-999999,-1.000000,102.943443,-1.000000,119.170975,-1.000000
200,1773659980895,1773659980443,102.943443,0.775507,1773659981030,102.943443,0.763571,-587,0.011936,12091,31761,99.120003,111.708244,1.127000,119.170975,-1.000000
200,1773659980997,1773659980443,102.943443,0.950511,1773659981050,111.708244,0.899588,-607,0.050923,12091,31877,99.120003,114.384491,1.154000,119.170975,-1.000000
200,1773659981099,1773659981073,97.789101,0.042375,1773659981059,114.384491,0.078238,14,-0.035863,12091,31993,99.120003,102.886559,1.038000,119.170975,-1.000000
200,1773659981200,1773659981073,97.789101,0.206987,1773659981579,102.886559,0.344625,-506,-0.137638,12091,32097,99.120003,97.236725,0.981000,119.170975,-1.000000
200,1773659981301,1773659981073,97.789101,0.371599,1773659981579,97.236725,0.545336,-506,-0.173737,12091,32195,99.120003,95.948166,0.968000,119.170975,-1.000000
200,1773659981402,1773659981073,97.789101,0.536210,1773659981578,95.948166,0.715463,-505,-0.179253,12091,32292,99.120003,95.749924,0.966000,119.170975,-1.000000
200,1773659981503,1773659981073,97.789101,0.700822,1773659981578,95.749924,0.879211,-505,-0.178389,12091,32389,99.120003,95.749924,0.966000,119.170975,-1.000000
200,1773659981604,1773659981615,102.892975,-0.018864,1773659981580,95.749924,0.039211,35,-0.058075,12091,32485,99.120003,106.752243,1.077000,119.170975,-1.000000
200,1773659981706,1773659981615,102.892975,0.156054,1773659981618,106.752243,0.158534,-3,-0.002479,12091,32601,99.120003,110.518806,1.115000,119.170975,-1.000000
200,1773659981807,1773659981615,102.892975,0.329258,1773659982173,110.518806,0.332673,-558,-0.003415,12091,32714,99.120003,110.518806,1.115000,119.170975,-1.000000
200,1773659981909,1773659981615,102.892975,0.504176,1773659982175,110.518806,0.514640,-560,-0.010465,12091,32825,99.120003,110.023201,1.110000,119.170975,-1.000000
200,1773659982010,1773659981615,102.892975,0.677379,1773659982175,110.023201,0.699271,-560,-0.021893,12091,32936,99.120003,109.230240,1.102000,119.170975,-1.000000
200,1773659982112,1773659981615,102.892975,0.852297,1773659982175,109.230240,0.886509,-560,-0.034212,12091,33047,99.120003,108.338165,1.093000,119.170975,-1.000000
200,1773659982213,1773659982245,97.738640,-0.052127,1773659982172,108.338165,0.071679,73,-0.123806,12091,33156,99.120003,97.831444,0.987000,119.170975,-1.000000
200,1773659982315,1773659982245,97.738640,0.114028,1773659982127,97.831444,0.303571,118,-0.189542,12091,33255,99.120003,95.452560,0.963000,119.170975,-1.000000
200,1773659982417,1773659982245,97.738640,0.280184,1773659982739,95.452560,0.500497,-494,-0.220313,12091,33361,99.120003,94.857841,0.957000,119.170975,-1.000000
200,1773659982518,1773659982245,97.738640,0.444711,1773659982739,94.857841,0.659181,-494,-0.214471,12091,33457,99.120003,94.956963,0.958000,119.170975,-1.000000
200,1773659982619,1773659982245,97.738640,0.609238,1773659982740,94.956963,0.814020,-495,-0.204782,12091,33553,99.120003,95.056084,0.959000,119.170975,-1.000000
200,1773659982720,1773659982245,97.738640,0.773764,1773659982741,95.056084,0.967902,-496,-0.194137,12091,33649,99.120003,95.353447,0.962000,119.170975,-1.000000
200,1773659982821,1773659982245,97.738640,0.938291,1773659982743,95.353447,0.120817,-498,-0.182526,12091,33745,99.120003,95.650803,0.965000,119.170975,-1.000000
200,1773659982922,1773659982881,97.738640,0.066788,1773659982746,95.650803,0.273721,135,-0.206933,12091,33841,99.120003,95.056084,0.959000,119.170975,-1.000000
200,1773659983023,1773659982881,97.738640,0.231315,1773659983390,95.056084,0.413333,-509,-0.182019,12091,33937,99.120003,95.650803,0.965000,119.170975,-1.000000
200,1773659983124,1773659982881,97.738640,0.395842,1773659983391,95.650803,0.570878,-510,-0.175036,12091,34034,99.120003,95.849045,0.967000,119.170975,-1.000000
200,1773659983226,1773659982881,97.738640,0.561997,1773659983391,95.849045,0.733172,-510,-0.171175,12091,34132,99.120003,95.948166,0.968000,119.170975,-1.000000
200,1773659983328,1773659982881,97.738640,0.728153,1773659983386,95.948166,0.907130,-505,-0.178977,12091,34237,99.120003,95.749924,0.966000,119.170975,-1.000000
200,1773659983428,1773659982881,97.738640,0.891051,1773659983385,95.749924,0.069211,-504,-0.178160,12091,34333,99.120003,95.749924,0.966000,119.170975,-1.000000
200,1773659983530,1773659983511,95.238098,0.030159,1773659983386,95.749924,0.230878,125,-0.200719,12091,34430,99.120003,92.677200,0.935000,119.170975,-1.000000
200,1773659983630,1773659983511,95.238098,0.188889,1773659984010,92.677200,0.435805,-499,-0.246916,12091,34524,99.120003,92.280724,0.931000,119.170975,-1.000000
200,1773659983732,1773659983511,95.238098,0.350794,1773659984012,92.280724,0.586062,-501,-0.235268,12091,34617,99.120003,92.280724,0.931000,119.170975,-1.000000
200,1773659983833,1773659983511,95.238098,0.511111,1773659984013,92.280724,0.733681,-502,-0.222570,12091,34710,99.120003,92.379837,0.932000,119.170975,-1.000000
200,1773659983934,1773659983511,95.238098,0.671429,1773659984015,92.379837,0.880423,-504,-0.208995,12091,34803,99.120003,92.578087,0.934000,119.170975,-1.000000
200,1773659984038,1773659983511,95.238098,0.836508,1773659984016,92.578087,0.033512,-505,-0.197004,12091,34900,99.120003,92.776321,0.936000,119.170975,-1.000000
200,1773659984139,1773659984100,97.447914,0.063341,1773659984017,92.776321,0.181837,83,-0.118496,12091,34994,99.120003,97.732323,0.986000,119.170975,-1.000000
200,1773659984241,1773659984100,97.447914,0.229003,1773659984040,97.732323,0.314311,60,-0.085308,12091,35098,99.120003,99.516479,1.004000,119.170975,-1.000000
200,1773659984342,1773659984100,97.447914,0.393040,1773659984679,99.516479,0.405059,-579,-0.012019,12091,35198,99.120003,104.075996,1.050000,119.170975,-1.000000
200,1773659984443,1773659984100,97.447914,0.557077,1773659984683,104.075996,0.556729,-583,0.000348,12091,35303,99.120003,104.968086,1.059000,119.170975,-1.000000
200,1773659984545,1773659984100,97.447914,0.722739,1773659984687,104.968086,0.737207,-587,-0.014469,12091,35409,99.120003,103.976883,1.049000,119.170975,-1.000000
200,1773659984646,1773659984100,97.447914,0.886776,1773659984676,103.976883,0.945808,-576,-0.059032,12091,35524,99.120003,101.102402,1.020000,119.170975,-1.000000
200,1773659984747,1773659984778,94.938606,-0.049052,1773659984666,101.102402,0.144558,112,-0.193609,12091,35626,99.120003,92.578087,0.934000,119.170975,-1.000000
200,1773659984848,1773659984778,94.938606,0.110762,1773659985232,92.578087,0.439496,-454,-0.328734,12091,35720,99.120003,93.172806,0.940000,119.170975,-1.000000
200,1773659984950,1773659984778,94.938606,0.272157,1773659985235,93.172806,0.582077,-457,-0.309920,12091,35814,99.120003,92.677200,0.935000,119.170975,-1.000000
200,1773659985051,1773659984778,94.938606,0.431971,1773659985234,92.677200,0.732392,-456,-0.300422,12091,35908,99.120003,92.478966,0.933000,119.170975,-1.000000
200,1773659985151,1773659984778,94.938606,0.590202,1773659985234,92.478966,0.878558,-456,-0.288357,12091,36001,99.120003,92.181602,0.930000,119.170975,-1.000000
200,1773659985253,1773659984778,94.938606,0.751597,1773659985234,92.181602,0.026417,-456,-0.274820,12091,36094,99.120003,92.082481,0.929000,119.170975,-1.000000
200,1773659985354,1773659985321,97.148438,0.053432,1773659985235,92.082481,0.171730,86,-0.118298,12091,36187,99.120003,97.434959,0.983000,119.170975,-1.000000
200,1773659985455,1773659985321,97.148438,0.216965,1773659985264,97.434959,0.291811,57,-0.074846,12091,36285,99.120003,99.813843,1.007000,119.170975,-1.000000
200,1773659985555,1773659985321,97.148438,0.378879,1773659985911,99.813843,0.412614,-590,-0.033735,12091,36390,99.120003,102.390961,1.033000,119.170975,-1.000000
200,1773659985656,1773659985321,97.148438,0.542412,1773659985907,102.390961,0.574493,-586,-0.032081,12091,36499,99.120003,102.490089,1.034000,119.170975,-1.000000
200,1773659985757,1773659985321,97.148438,0.705945,1773659985909,102.490089,0.742194,-588,-0.036249,12091,36602,99.120003,102.192726,1.031000,119.170975,-1.000000
200,1773659985858,1773659985321,97.148438,0.869479,1773659985908,102.192726,0.914984,-587,-0.045506,12091,36706,99.120003,101.598000,1.025000,119.170975,-1.000000
200,1773659985959,1773659985951,97.447914,0.012993,1773659985908,101.598000,0.086747,43,-0.073754,12091,36808,99.120003,100.210327,1.011000,119.170975,-1.000000
200,1773659986060,1773659985951,97.447914,0.177030,1773659985903,100.210327,0.261240,48,-0.084210,12091,36909,99.120003,99.615601,1.005000,119.170975,-1.000000
200,1773659986162,1773659985951,97.447914,0.342692,1773659986507,99.615601,0.421650,-556,-0.078958,12091,37010,99.120003,99.912964,1.008000,119.170975,-1.000000
200,1773659986263,1773659985951,97.447914,0.506729,1773659986509,99.912964,0.587731,-558,-0.081002,12091,37111,99.120003,99.813843,1.007000,119.170975,-1.000000
200,1773659986364,1773659985951,97.447914,0.670766,1773659986510,99.813843,0.754398,-559,-0.083631,12091,37211,99.120003,99.615601,1.005000,119.170975,-1.000000
200,1773659986468,1773659986488,102.534302,-0.034178,1773659986506,99.615601,0.934983,-18,0.030839,12091,37318,99.120003,112.501205,1.135000,119.170975,-1.000000
200,1773659986571,1773659986488,102.534302,0.141839,1773659986548,112.501205,0.042424,-60,0.099415,12091,37435,99.120003,116.763359,1.178000,119.170975,-1.000000
200,1773659986671,1773659986488,102.534302,0.312730,1773659986564,116.763359,0.210812,-76,0.101918,12091,37553,99.120003,116.961601,1.180000,119.170975,-1.000000
200,1773659986773,1773659986488,102.534302,0.487038,1773659987074,116.961601,0.405932,-586,0.081106,12091,37671,99.120003,115.573921,1.166000,119.170975,-1.000000
200,1773659986873,1773659986488,102.534302,0.657928,1773659987075,115.573921,0.608457,-587,0.049472,12091,37787,99.120003,113.690636,1.147000,119.170975,-1.000000
200,1773659986974,1773659986488,102.534302,0.830528,1773659987072,113.690636,0.813515,-584,0.017013,12091,37902,99.120003,111.510002,1.125000,119.170975,-1.000000
200,1773659987075,1773659986488,102.534302,1.003127,1773659987063,111.510002,0.022864,-575,-0.019737,12091,38019,99.120003,109.032005,1.100000,119.170975,-1.000000
200,1773659987177,1773659987166,98.076965,0.017981,1773659987049,109.032005,0.234388,117,-0.216408,12091,38136,99.120003,95.254326,0.961000,119.170975,-1.000000
200,1773659987278,1773659987166,98.076965,0.183077,1773659987598,95.254326,0.490541,-432,-0.307464,12091,38232,99.120003,95.650803,0.965000,119.170975,-1.000000
200,1773659987379,1773659987166,98.076965,0.348173,1773659987599,95.650803,0.648080,-433,-0.299906,12091,38329,99.120003,95.452560,0.963000,119.170975,-1.000000
200,1773659987480,1773659987166,98.076965,0.513269,1773659987600,95.452560,0.809061,-434,-0.295792,12091,38425,99.120003,95.452560,0.963000,119.170975,-1.000000
200,1773659987581,1773659987166,98.076965,0.678366,1773659987600,95.452560,0.969657,-434,-0.291292,12091,38522,99.120003,95.353447,0.962000,119.170975,-1.000000
